No(line_no),주소(address),경도(longitute),위도(latitude),쓰레기통 형태(trash_type)
224,서울특별시 용산구 서울시중부기술교육원 블루스퀘어(순천향대학병원 한남오거리방면)(03161),126.9804724,37.53114116, 일반쓰레기수거용 
225,서울특별시 용산구 서울시중부기술교육원 블루스퀘어(순천향대학병원 한남오거리방면)(03161),126.9804724,37.53114116, 일반쓰레기수거용 
226,서울특별시 용산구 한강중학교(금호베스트빌앞방면)버스정류장(03-269),126.9804724,37.53114116, 일반쓰레기수거용 
227,서울특별시 용산구 동빙고동(한남역 용산노인종합복지관방면)버스정류장(03-274),126.9957871,37.52358498, 일반쓰레기수거용 
228,서울특별시 용산구 이태원동남산대림아파트 용산동아파트(114공인중개사사무소앞) 버스정류장(03-149),126.991128,37.53884125, 일반쓰레기수거용 
229,서울특별시 용산구 용산전자상가 전자랜드(원효대교북단방면)버스정류장(03-137),126.9804724,37.53114116, 일반쓰레기수거용 
230,서울특별시 용산구 원효2동산호아파트(청암동강변삼성아파트방면)버스정류장(03-300),126.9804724,37.53114116, 일반쓰레기수거용 
231,서울특별시 용산구 백범로 효창공원역4번출구앞 횡단보도,126.9570712,37.54083138, 일반쓰레기수거용 
232,서울특별시 용산구 BMW 한독모터스용산전시장 횡단보도앞,126.9804724,37.53114116, 일반쓰레기수거용 
233,서울특별시 용산구 숙대입구역 3 4번출구앞(군선도가게앞),126.9804724,37.53114116, 일반쓰레기수거용 
234,서울특별시 용산구 서빙고신동아아파트/신동아아파트버스정류장(03226),126.6991514,35.11564857, 일반쓰레기수거용 
235,서울특별시 용산구 KT용산지사(삼각지방면)중앙버스정류장(도심 03-005),126.9804724,37.53114116, 일반쓰레기수거용 
236,서울특별시 용산구 KT용산지사(삼각지방면)중앙버스정류장(도심 03-005),126.9804724,37.53114116, 일반쓰레기수거용 
237,서울특별시 용산구 KT용산지사(신용산역방면)중앙버스정류장(외곽 03-006),126.9804724,37.53114116, 일반쓰레기수거용 
238,서울특별시 용산구 KT용산지사(신용산역방면)중앙버스정류장(외곽 03-006),126.9804724,37.53114116, 일반쓰레기수거용 
239,서울특별시 용산구 용산푸르지오써밋오피스텔(해림턴부동산과스타부동산)앞 인도,126.9804724,37.53114116, 일반쓰레기수거용 
240,서울특별시 용산구 용산푸르지오써밋오피스텔(서울창조경제혁신센터)앞 인도,126.9804724,37.53114116, 일반쓰레기수거용 
241,서울특별시 용산구 용산전자상가 전자랜드(용산전자상가12동방면)버스정류장(03136),126.9804724,37.53114116, 일반쓰레기수거용 
242,서울특별시 용산구 신용산지하차도(용산전자상가입구방면)버스정류장(03251),126.9804724,37.53114116, 일반쓰레기수거용 
243,서울특별시 용산구 용산꿈나무종합타원(용산경찰서방면)버스정류장(03346),126.9804724,37.53114116, 일반쓰레기수거용 
244,서울특별시 용산구 문배동이안아파트앞(문배어린이공원방면)버스정류장(03332),126.9691998,37.53714128, 일반쓰레기수거용 
245,서울특별시 용산구 금양초등학교앞횡단보도,126.9804724,37.53114116, 일반쓰레기수거용 
246,서울특별시 용산구 국민은행효창동지점(숙명여대정문방면)버스정류장(03240),126.9597807,37.5435614, 일반쓰레기수거용 
247,서울특별시 용산구 숙명여대후문 이봉창활동터(효창공원후문방면)버스정류장(03235),126.9804724,37.53114116, 일반쓰레기수거용 
248,서울특별시 용산구 서부역건너편 미니스톱서울역점 횡단보도앞,126.9804724,37.53114116, 일반쓰레기수거용 
249,서울특별시 용산구 용산세무서(용산공고방면)버스정류장((03262),126.9804724,37.53114116, 일반쓰레기수거용 
250,서울특별시 용산구 기능장애인협회용산지부앞 횡단보도,126.9804724,37.53114116, 일반쓰레기수거용 
251,서울특별시 용산구 GS25용산서빙고점(서빙고초등학교)앞 횡단보도,126.9804724,37.53114116, 일반쓰레기수거용 
252,서울특별시 용산구 녹사평역3번출구 200M전방(용산구청방향) 횡단보도,126.9804724,37.53114116, 일반쓰레기수거용 
253,서울특별시 용산구 미군부대정문앞 횡단보도(한강중학교방면),126.9804724,37.53114116, 일반쓰레기수거용 
254,서울특별시 용산구 금호베스트빌앞(서빙고초등학교방면)버스정류장(03270),126.9804724,37.53114116, 일반쓰레기수거용 
255,서울특별시 용산구 KY빌딩앞 횡단보도,126.9804724,37.53114116, 일반쓰레기수거용 
256,서울특별시 용산구 이태원랜드앞 횡단보도,126.9804724,37.53114116, 일반쓰레기수거용 
257,서울특별시 용산구 한남동 대성표구사앞,127.0063494,37.53746041, 일반쓰레기수거용 
258,서울특별시 용산구 한남동새마을금고(이태원119안전센터방면)버스정류장(03194),127.0063494,37.53746041, 일반쓰레기수거용 
259,서울특별시 용산구 한남동 올리브영한남동점(제일기획건너편)앞,127.0063494,37.53746041, 일반쓰레기수거용 
260,서울특별시 용산구 남영동주민센터(남영우체국방면)버스정류장(03206),126.9733195,37.54302455, 일반쓰레기수거용 
261,서울특별시 용산구 성촌공원 포르쉐센터용산(이촌2동쥔센터방면)버스정류장(03-289),126.9804724,37.53114116, 일반쓰레기수거용 
262,서울특별시 용산구 강촌apt/신용산초등학교(이촌동점보아파트방면)버스정류장(03-220),126.9804724,37.53114116, 일반쓰레기수거용 
263,서울특별시 용산구 한국철도공사(코레일서울본부)앞 모범택시정류장,126.9804724,37.53114116, 일반쓰레기수거용 
264,서울특별시 용산구 우아한청년들앞 횡단보도,126.9804724,37.53114116, 일반쓰레기수거용 
265,서울특별시 용산구 이태원 지샥 패션잡화점 횡단보도앞,126.9804724,37.53114116, 일반쓰레기수거용 
266,서울특별시 용산구 서빙고초등학교 담벽 가로등주변(남영비비안 본사 건너편),126.9804724,37.53114116, 일반쓰레기수거용 
267,서울특별시 용산구 한강대로 69(용산써밋오피스텔 정문앞 인도),126.9653798,37.52743799, 일반쓰레기수거용 
268,서울특별시 강남구 K타워(삼성동 158-23),127.0623557,37.49607082,일반쓰레기
269,서울특별시 강남구 도곡동 949-3,127.0333327,37.48717224,재활용쓰레기
270,서울특별시 강남구 도곡동 949-3,127.0333327,37.48717224, 일반쓰레기
271,서울특별시 강남구 역삼동 837,127.0311647,37.4915706, 재활용쓰레기
272,서울특별시 강남구 역삼동 837,127.0311647,37.4915706, 일반쓰레기
273,서울특별시 강남구 역삼동 826-22,127.0291896,37.49570654, 재활용쓰레기
274,서울특별시 강남구 역삼동 826-22,127.0291896,37.49570654, 일반쓰레기
275,서울특별시 강남구 역삼동 826-20,127.0295292,37.49532875, 재활용쓰레기
276,서울특별시 강남구 역삼동 826-20,127.0295292,37.49532875, 일반쓰레기
277,서울특별시 강남구 역삼동 735,127.0330185,37.49925894, 재활용쓰레기
278,서울특별시 강남구 역삼동 735,127.0330185,37.49925894, 일반쓰레기
279,서울특별시 강남구 역삼동 718-2,127.0389968,37.50109678, 재활용쓰레기
280,서울특별시 강남구 역삼동 718-2,127.0389968,37.50109678, 일반쓰레기
281,서울특별시 강남구 역삼동 706-1,127.0440777,37.5025812, 재활용쓰레기
282,서울특별시 강남구 역삼동 706-1,127.0440777,37.5025812, 일반쓰레기
283,서울특별시 강남구 대치동 890-6,127.0515153,37.50484581, 재활용쓰레기
284,서울특별시 강남구 대치동 890-6,127.0515153,37.50484581, 일반쓰레기
285,서울특별시 강남구 대치동945-2,127.0615801,37.50795571, 재활용쓰레기
286,서울특별시 강남구 대치동945-2,127.0615801,37.50795571, 일반쓰레기
287,서울특별시 강남구 대치동 997-4,127.0663583,37.50925606, 재활용쓰레기
288,서울특별시 강남구 대치동 997-4,127.0663583,37.50925606, 일반쓰레기
289,서울특별시 강남구 대치동 998,127.0670649,37.50922119, 재활용쓰레기
290,서울특별시 강남구 대치동 998,127.0670649,37.50922119, 일반쓰레기
291,서울특별시 강남구 테헤란로 432 DB금융센터빌딩,127.0547621,37.50577403, 재활용쓰레기
292,서울특별시 강남구 테헤란로 432 DB금융센터빌딩,127.0547621,37.50577403, 일반쓰레기
293,서울특별시 강남구 대치동 892 포스코빌딩,127.0561289,37.505781, 재활용쓰레기
294,서울특별시 강남구 대치동 892 포스코빌딩,127.0561289,37.505781, 일반쓰레기
295,서울특별시 강남구 대치동 892 포스코빌딩,127.0561289,37.505781, 재활용쓰레기
296,서울특별시 강남구 대치동 892 포스코빌딩,127.0561289,37.505781, 일반쓰레기
297,서울특별시 강남구 504 해성1빌딩,127.0623557,37.49607082, 재활용쓰레기
298,서울특별시 강남구 504 해성1빌딩,127.0623557,37.49607082, 일반쓰레기
299,서울특별시 강남구 510 루첸타워,127.0623557,37.49607082, 재활용쓰레기
300,서울특별시 강남구 510 루첸타워,127.0623557,37.49607082, 일반쓰레기
301,서울특별시 강남구 대치동 961,127.0590848,37.5030127, 재활용쓰레기
302,서울특별시 강남구 대치동 961,127.0590848,37.5030127, 일반쓰레기
303,서울특별시 강남구 대치동 966-5,127.0623916,37.50396543, 재활용쓰레기
304,서울특별시 강남구 대치동 966-5,127.0623916,37.50396543, 일반쓰레기
305,서울특별시 강남구 대치동 986-6,127.0644743,37.50031137, 재활용쓰레기
306,서울특별시 강남구 대치동 986-6,127.0644743,37.50031137, 일반쓰레기
307,서울특별시 강남구 대치동 941-20,127.0600475,37.4989792, 재활용쓰레기
308,서울특별시 강남구 대치동 941-20,127.0600475,37.4989792, 일반쓰레기
309,서울특별시 강남구 대치동 939-21,127.0564406,37.49780712, 재활용쓰레기
310,서울특별시 강남구 대치동 939-21,127.0564406,37.49780712, 일반쓰레기
311,서울특별시 강남구 대치동 938-23,127.0549436,37.49730777, 재활용쓰레기
312,서울특별시 강남구 대치동 938-23,127.0549436,37.49730777, 일반쓰레기
313,서울특별시 강남구 대치동 1024-4,127.0562354,37.4970003, 재활용쓰레기
314,서울특별시 강남구 대치동 1024-4,127.0562354,37.4970003, 일반쓰레기
315,서울특별시 강남구 대치동 1022-1,127.0586097,37.4978679, 재활용쓰레기
316,서울특별시 강남구 대치동 1022-1,127.0586097,37.4978679, 일반쓰레기
317,서울특별시 강남구 대치동 1021-8,127.0606212,37.49838674, 재활용쓰레기
318,서울특별시 강남구 대치동 1021-8,127.0606212,37.49838674, 일반쓰레기
319,서울특별시 강남구 대치동 989-1,127.0616174,37.49880124, 재활용쓰레기
320,서울특별시 강남구 대치동 989-1,127.0616174,37.49880124, 일반쓰레기
321,서울특별시 강남구 대치동 990-1,127.0634202,37.49940575, 재활용쓰레기
322,서울특별시 강남구 대치동 990-1,127.0634202,37.49940575, 일반쓰레기
323,서울특별시 강남구 역삼동 785-15,127.0458879,37.49429718, 재활용쓰레기
324,서울특별시 강남구 역삼동 785-15,127.0458879,37.49429718, 일반쓰레기
325,서울특별시 강남구 역삼동 788-32,127.0417723,37.49299233, 재활용쓰레기
326,서울특별시 강남구 역삼동 788-32,127.0417723,37.49299233, 일반쓰레기
327,서울특별시 강남구 역삼동 799-21,127.0385182,37.49194278, 재활용쓰레기
328,서울특별시 강남구 역삼동 799-21,127.0385182,37.49194278, 일반쓰레기
329,서울특별시 강남구 역삼동 839-17,127.0334204,37.49036984, 재활용쓰레기
330,서울특별시 강남구 역삼동 839-17,127.0334204,37.49036984, 일반쓰레기
331,서울특별시 강남구 도곡동 943-2,127.0328315,37.48964668, 재활용쓰레기
332,서울특별시 강남구 도곡동 943-2,127.0328315,37.48964668, 일반쓰레기
333,서울특별시 강남구 도곡동 545-7,127.0388367,37.49144481, 재활용쓰레기
334,서울특별시 강남구 도곡동 545-7,127.0388367,37.49144481, 일반쓰레기
335,서울특별시 강남구 도곡동 543-5,127.0424052,37.49245856, 재활용쓰레기
336,서울특별시 강남구 도곡동 543-5,127.0424052,37.49245856, 일반쓰레기
337,서울특별시 강남구 대치동940-3 다이소매장앞,127.0577258,37.49851078, 재활용쓰레기
338,서울특별시 강남구 대치동940-3 다이소매장앞,127.0577258,37.49851078, 일반쓰레기
339,서울특별시 강남구 대치동 605,127.0613196,37.49401515, 재활용쓰레기
340,서울특별시 강남구 대치동 605,127.0613196,37.49401515, 일반쓰레기
341,서울특별시 강남구 대치동 629,127.0585869,37.49285297, 재활용쓰레기
342,서울특별시 강남구 대치동 629,127.0585869,37.49285297, 일반쓰레기
343,서울특별시 강남구 대치동 651,127.0573574,37.49219915, 재활용쓰레기
344,서울특별시 강남구 대치동 651,127.0573574,37.49219915, 일반쓰레기
345,서울특별시 강남구 도곡동 180-13,127.0448305,37.48637356, 재활용쓰레기
346,서울특별시 강남구 도곡동 180-13,127.0448305,37.48637356, 일반쓰레기
347,서울특별시 강남구 도곡동 411-20,127.0454069,37.4859471, 재활용쓰레기
348,서울특별시 강남구 도곡동 411-20,127.0454069,37.4859471, 일반쓰레기
